model,node21_score,time_sec,sens@0.25,sens@0.5,sens@1,sens@2,sens@4,sens@8
checkpoint_epoch_06_20251226_060555.pth,0.5964035963976383,185.3,0.3096903096872159,0.5364635364581772,0.6493506493441623,0.6943056942987582,0.6943056942987582,0.6943056942987582
checkpoint_epoch_06_20251228_064854.pth,0.5944055943996563,186.0,0.3056943056912518,0.5364635364581772,0.6363636363572791,0.685314685307839,0.7012987012916954,0.7012987012916954
checkpoint_epoch_04_20251226_214845.pth,0.5922410922351756,184.4,0.40359640359237164,0.5684315684258898,0.6113886113825036,0.6493506493441623,0.6603396603330636,0.6603396603330636
checkpoint_epoch_07_20251226_060555.pth,0.5909090909031877,184.6,0.3256743256710722,0.5504495504440514,0.6363636363572791,0.6663336663270096,0.683316683309857,0.683316683309857
checkpoint_epoch_08_20251226_124055.pth,0.5909090909031877,183.3,0.2937062937033596,0.531468531463222,0.6373626373562701,0.6943056942987582,0.6943056942987582,0.6943056942987582
checkpoint_epoch_02_20251226_124055.pth,0.5859140859082326,184.5,0.3736263736226411,0.5424575424521233,0.6273726273663599,0.6573426573360904,0.6573426573360904,0.6573426573360904
checkpoint_epoch_03_20251226_214845.pth,0.5852480852422386,188.6,0.39360639360246147,0.5084915084864287,0.6013986013925934,0.6693306693239827,0.6693306693239827,0.6693306693239827
checkpoint_epoch_06_20251226_124055.pth,0.584748584742743,183.6,0.3206793206761171,0.5364635364581772,0.632367632361315,0.6663336663270096,0.6763236763169198,0.6763236763169198
checkpoint_epoch_09_20251228_064854.pth,0.584748584742743,185.4,0.3106893106862069,0.5324675324622131,0.6193806193744318,0.6713286713219647,0.6873126873058211,0.6873126873058211
checkpoint_epoch_06_20251226_180828.pth,0.583083583077758,183.8,0.33866133865795545,0.5504495504440514,0.6283716283653509,0.6603396603330636,0.6603396603330636,0.6603396603330636
checkpoint_epoch_05_20251226_124055.pth,0.5812520812462746,183.1,0.3236763236730901,0.5424575424521233,0.6143856143794767,0.6603396603330636,0.6733266733199468,0.6733266733199468
checkpoint_epoch_08_20251226_060555.pth,0.581085581079776,184.3,0.3106893106862069,0.5234765234712939,0.6233766233703958,0.6683316683249917,0.6803196803128839,0.6803196803128839
checkpoint_epoch_08_20251228_064854.pth,0.5792540792482925,185.1,0.2957042957013416,0.5484515484460694,0.6473526473461803,0.6613386613320545,0.6613386613320545,0.6613386613320545
checkpoint_epoch_07_20251226_124055.pth,0.579087579081794,183.3,0.3056943056912518,0.5384615384561592,0.6403596403532431,0.6633366633300366,0.6633366633300366,0.6633366633300366
node21_v2.2_png_frcnn_coco_monocanal_original_checkpoint_epoch_05_20251216_184035.pth,0.5739260739203403,184.5,0.36063936063575786,0.5344655344601952,0.6013986013925934,0.6403596403532431,0.6533466533401264,0.6533466533401264
checkpoint_epoch_01_20251220_005125.pth,0.5677655677598957,185.3,0.32467532467208116,0.4435564435520124,0.5344655344601952,0.6533466533401264,0.7162837162765606,0.7342657342583989
checkpoint_epoch_02_20251225_190742.pth,0.5662670662614092,182.8,0.3586413586377758,0.4955044954995454,0.5634365634309347,0.6373626373562701,0.6713286713219647,0.6713286713219647
checkpoint_epoch_10_20251228_064854.pth,0.5626040625984422,184.7,0.29670329670033263,0.5304695304642311,0.6303696303633329,0.6393606393542521,0.6393606393542521,0.6393606393542521
checkpoint_epoch_12_20251228_064854.pth,0.5612720612664541,185.2,0.28671328671042245,0.5434565434511143,0.634365634359297,0.634365634359297,0.634365634359297,0.634365634359297
checkpoint_epoch_02_20251226_060555.pth,0.5589410589354752,184.8,0.369630369626677,0.525474525469276,0.6033966033905754,0.6183816183754407,0.6183816183754407,0.6183816183754407
